service_id,date,exception_type
367,20140206,1
367,20140207,1
367,20140208,1
367,20140209,1
367,20140210,1
367,20140211,1
367,20140212,1
367,20140213,1
367,20140214,1
367,20140215,1
367,20140216,1
367,20140217,1
367,20140218,1
367,20140219,1
367,20140220,1
367,20140221,1
367,20140222,1
367,20140223,1
367,20140224,1
367,20140225,1
367,20140226,1
367,20140227,1
367,20140228,1
367,20140301,1
367,20140302,1
367,20140303,1
367,20140304,1
367,20140305,1
367,20140306,1
367,20140307,1
367,20140308,1
367,20140309,1
367,20140310,1
367,20140311,1
367,20140312,1
367,20140313,1
367,20140314,1
367,20140315,1
367,20140316,1
367,20140317,1
367,20140318,1
367,20140319,1
367,20140320,1
367,20140321,1
367,20140322,1
367,20140323,1
367,20140324,1
367,20140325,1
367,20140326,1
367,20140327,1
367,20140328,1
367,20140329,1
367,20140330,1
367,20140331,1
367,20140401,1
367,20140402,1
367,20140403,1
367,20140404,1
367,20140405,1
367,20140406,1
367,20140407,1
367,20140408,1
367,20140409,1
367,20140410,1
367,20140411,1
367,20140412,1
367,20140413,1
367,20140414,1
367,20140415,1
367,20140416,1
367,20140417,1
367,20140418,1
367,20140419,1
367,20140420,1
367,20140421,1
367,20140422,1
367,20140423,1
367,20140424,1
367,20140425,1
367,20140426,1
367,20140427,1
367,20140428,1
367,20140429,1
367,20140430,1
367,20140501,1
367,20140502,1
367,20140503,1
367,20140504,1
367,20140505,1
367,20140506,1
367,20140507,1
367,20140508,1
367,20140509,1
367,20140510,1
367,20140511,1
367,20140512,1
367,20140513,1
367,20140514,1
367,20140515,1
367,20140516,1
367,20140517,1
367,20140518,1
367,20140519,1
367,20140520,1
367,20140521,1
367,20140522,1
367,20140523,1
367,20140524,1
367,20140525,1
367,20140526,1
367,20140527,1
367,20140528,1
367,20140529,1
367,20140530,1
367,20140531,1
367,20140601,1
367,20140602,1
367,20140603,1
367,20140604,1
367,20140605,1
367,20140606,1
367,20140607,1
367,20140608,1
367,20140609,1
367,20140610,1
367,20140611,1
367,20140612,1
367,20140613,1
367,20140614,1
367,20140615,1
367,20140616,1
367,20140617,1
367,20140618,1
367,20140619,1
367,20140620,1
367,20140621,1
367,20140622,1
367,20140623,1
367,20140624,1
367,20140625,1
367,20140626,1
367,20140627,1
367,20140628,1
367,20140629,1
367,20140630,1
367,20140701,1
367,20140702,1
367,20140703,1
367,20140704,1
367,20140705,1
367,20140706,1
367,20140707,1
367,20140708,1
367,20140709,1
367,20140710,1
367,20140711,1
367,20140712,1
367,20140713,1
367,20140714,1
367,20140715,1
367,20140716,1
367,20140717,1
367,20140718,1
367,20140719,1
367,20140720,1
367,20140721,1
367,20140722,1
367,20140723,1
367,20140724,1
367,20140725,1
367,20140726,1
367,20140727,1
367,20140728,1
367,20140729,1
367,20140730,1
367,20140731,1
367,20140801,1
367,20140802,1
367,20140803,1
367,20140804,1
367,20140805,1
367,20140806,1
367,20140807,1
367,20140808,1
367,20140809,1
367,20140810,1
367,20140811,1
367,20140812,1
367,20140813,1
367,20140814,1
367,20140815,1
367,20140816,1
367,20140817,1
367,20140818,1
367,20140819,1
367,20140820,1
367,20140821,1
367,20140822,1
367,20140823,1
367,20140824,1
367,20140825,1
367,20140826,1
367,20140827,1
367,20140828,1
367,20140829,1
367,20140830,1
367,20140831,1
367,20140901,1
367,20140902,1
367,20140903,1
367,20140904,1
367,20140905,1
367,20140906,1
367,20140907,1
367,20140908,1
367,20140909,1
367,20140910,1
367,20140911,1
367,20140912,1
367,20140913,1
367,20140914,1
367,20140915,1
367,20140916,1
367,20140917,1
367,20140918,1
367,20140919,1
367,20140920,1
367,20140921,1
367,20140922,1
367,20140923,1
367,20140924,1
367,20140925,1
367,20140926,1
367,20140927,1
367,20140928,1
367,20140929,1
367,20140930,1
367,20141001,1
367,20141002,1
367,20141003,1
367,20141004,1
367,20141005,1
367,20141006,1
367,20141007,1
367,20141008,1
367,20141009,1
367,20141010,1
367,20141011,1
367,20141012,1
367,20141013,1
367,20141014,1
367,20141015,1
367,20141016,1
367,20141017,1
367,20141018,1
367,20141019,1
367,20141020,1
367,20141021,1
367,20141022,1
367,20141023,1
367,20141024,1
367,20141025,1
367,20141026,1
367,20141027,1
367,20141028,1
367,20141029,1
367,20141030,1
367,20141031,1
367,20141101,1
367,20141102,1
367,20141103,1
367,20141104,1
367,20141105,1
367,20141106,1
367,20141107,1
367,20141108,1
367,20141109,1
367,20141110,1
367,20141111,1
367,20141112,1
367,20141113,1
367,20141114,1
367,20141115,1
367,20141116,1
367,20141117,1
367,20141118,1
367,20141119,1
367,20141120,1
367,20141121,1
367,20141122,1
367,20141123,1
367,20141124,1
367,20141125,1
367,20141126,1
367,20141127,1
367,20141128,1
367,20141129,1
367,20141130,1
367,20141201,1
367,20141202,1
367,20141203,1
367,20141204,1
367,20141205,1
367,20141206,1
367,20141207,1
367,20141208,1
367,20141209,1
367,20141210,1
367,20141211,1
367,20141212,1
367,20141213,1
368,20131218,1
368,20140108,1
368,20140115,1
368,20140122,1
368,20140129,1
368,20140205,1
368,20140212,1
368,20140219,1
368,20140226,1
368,20140305,1
368,20140312,1
368,20140319,1
368,20140326,1
368,20140402,1
368,20140409,1
368,20140416,1
368,20140423,1
368,20140430,1
368,20140507,1
368,20140514,1
368,20140521,1
368,20140528,1
368,20140604,1
368,20140611,1
368,20140618,1
368,20140625,1
368,20140702,1
368,20140827,1
368,20140903,1
368,20140910,1
368,20140917,1
368,20140924,1
368,20141001,1
368,20141008,1
368,20141015,1
368,20141022,1
368,20141029,1
368,20141105,1
368,20141112,1
368,20141119,1
368,20141126,1
368,20141203,1
368,20141210,1
369,20131216,1
369,20131217,1
369,20131219,1
369,20131220,1
369,20131223,1
369,20131224,1
369,20131226,1
369,20131227,1
369,20131230,1
369,20131231,1
369,20140102,1
369,20140103,1
369,20140106,1
369,20140107,1
369,20140109,1
369,20140110,1
369,20140113,1
369,20140114,1
369,20140116,1
369,20140117,1
369,20140120,1
369,20140121,1
369,20140123,1
369,20140124,1
369,20140127,1
369,20140128,1
369,20140130,1
369,20140131,1
369,20140203,1
369,20140204,1
369,20140206,1
369,20140207,1
369,20140210,1
369,20140211,1
369,20140213,1
369,20140214,1
369,20140217,1
369,20140218,1
369,20140220,1
369,20140221,1
369,20140224,1
369,20140225,1
369,20140227,1
369,20140228,1
369,20140303,1
369,20140304,1
369,20140306,1
369,20140307,1
369,20140310,1
369,20140311,1
369,20140313,1
369,20140314,1
369,20140317,1
369,20140318,1
369,20140320,1
369,20140321,1
369,20140324,1
369,20140325,1
369,20140327,1
369,20140328,1
369,20140331,1
369,20140401,1
369,20140403,1
369,20140404,1
369,20140407,1
369,20140408,1
369,20140410,1
369,20140411,1
369,20140414,1
369,20140415,1
369,20140417,1
369,20140418,1
369,20140422,1
369,20140424,1
369,20140425,1
369,20140428,1
369,20140429,1
369,20140502,1
369,20140505,1
369,20140506,1
369,20140508,1
369,20140509,1
369,20140512,1
369,20140513,1
369,20140515,1
369,20140516,1
369,20140519,1
369,20140520,1
369,20140522,1
369,20140523,1
369,20140526,1
369,20140527,1
369,20140530,1
369,20140602,1
369,20140603,1
369,20140605,1
369,20140606,1
369,20140610,1
369,20140612,1
369,20140613,1
369,20140616,1
369,20140617,1
369,20140619,1
369,20140620,1
369,20140623,1
369,20140624,1
369,20140626,1
369,20140627,1
369,20140630,1
369,20140701,1
369,20140703,1
369,20140704,1
369,20140707,1
369,20140708,1
369,20140709,1
369,20140710,1
369,20140711,1
369,20140714,1
369,20140715,1
369,20140716,1
369,20140717,1
369,20140718,1
369,20140722,1
369,20140723,1
369,20140724,1
369,20140725,1
369,20140728,1
369,20140729,1
369,20140730,1
369,20140731,1
369,20140801,1
369,20140804,1
369,20140805,1
369,20140806,1
369,20140807,1
369,20140808,1
369,20140811,1
369,20140812,1
369,20140813,1
369,20140814,1
369,20140818,1
369,20140819,1
369,20140820,1
369,20140821,1
369,20140822,1
369,20140825,1
369,20140826,1
369,20140828,1
369,20140829,1
369,20140901,1
369,20140902,1
369,20140904,1
369,20140905,1
369,20140908,1
369,20140909,1
369,20140911,1
369,20140912,1
369,20140915,1
369,20140916,1
369,20140918,1
369,20140919,1
369,20140922,1
369,20140923,1
369,20140925,1
369,20140926,1
369,20140929,1
369,20140930,1
369,20141002,1
369,20141003,1
369,20141006,1
369,20141007,1
369,20141009,1
369,20141010,1
369,20141013,1
369,20141014,1
369,20141016,1
369,20141017,1
369,20141020,1
369,20141021,1
369,20141023,1
369,20141024,1
369,20141027,1
369,20141028,1
369,20141030,1
369,20141031,1
369,20141103,1
369,20141104,1
369,20141106,1
369,20141107,1
369,20141110,1
369,20141113,1
369,20141114,1
369,20141117,1
369,20141118,1
369,20141120,1
369,20141121,1
369,20141124,1
369,20141125,1
369,20141127,1
369,20141128,1
369,20141201,1
369,20141202,1
369,20141204,1
369,20141205,1
369,20141208,1
369,20141209,1
369,20141211,1
369,20141212,1
370,20131215,1
370,20131222,1
370,20131225,1
370,20131229,1
370,20140101,1
370,20140105,1
370,20140112,1
370,20140119,1
370,20140126,1
370,20140202,1
370,20140209,1
370,20140216,1
370,20140223,1
370,20140302,1
370,20140309,1
370,20140316,1
370,20140323,1
370,20140330,1
370,20140406,1
370,20140413,1
370,20140420,1
370,20140421,1
370,20140427,1
370,20140501,1
370,20140504,1
370,20140511,1
370,20140518,1
370,20140525,1
370,20140529,1
370,20140601,1
370,20140608,1
370,20140609,1
370,20140615,1
370,20140622,1
370,20140629,1
370,20140706,1
370,20140713,1
370,20140720,1
370,20140721,1
370,20140727,1
370,20140803,1
370,20140810,1
370,20140815,1
370,20140817,1
370,20140824,1
370,20140831,1
370,20140907,1
370,20140914,1
370,20140921,1
370,20140928,1
370,20141005,1
370,20141012,1
370,20141019,1
370,20141026,1
370,20141101,1
370,20141102,1
370,20141109,1
370,20141111,1
370,20141116,1
370,20141123,1
370,20141130,1
370,20141207,1
371,20131215,1
371,20131216,1
371,20131217,1
371,20131218,1
371,20131219,1
371,20131221,1
371,20131222,1
371,20131223,1
371,20131224,1
371,20131225,1
371,20131226,1
371,20131228,1
371,20131229,1
371,20131230,1
371,20131231,1
371,20140101,1
371,20140102,1
371,20140104,1
371,20140105,1
371,20140106,1
371,20140107,1
371,20140108,1
371,20140109,1
371,20140111,1
371,20140112,1
371,20140113,1
371,20140114,1
371,20140115,1
371,20140116,1
371,20140118,1
371,20140119,1
371,20140120,1
371,20140121,1
371,20140122,1
371,20140123,1
371,20140125,1
371,20140126,1
371,20140127,1
371,20140128,1
371,20140129,1
371,20140130,1
371,20140201,1
371,20140202,1
371,20140203,1
371,20140204,1
371,20140205,1
371,20140206,1
371,20140208,1
371,20140209,1
371,20140210,1
371,20140211,1
371,20140212,1
371,20140213,1
371,20140215,1
371,20140216,1
371,20140217,1
371,20140218,1
371,20140219,1
371,20140220,1
371,20140222,1
371,20140223,1
371,20140224,1
371,20140225,1
371,20140226,1
371,20140227,1
371,20140301,1
371,20140302,1
371,20140303,1
371,20140304,1
371,20140305,1
371,20140306,1
371,20140308,1
371,20140309,1
371,20140310,1
371,20140311,1
371,20140312,1
371,20140313,1
371,20140315,1
371,20140316,1
371,20140317,1
371,20140318,1
371,20140319,1
371,20140320,1
371,20140322,1
371,20140323,1
371,20140324,1
371,20140325,1
371,20140326,1
371,20140327,1
371,20140329,1
371,20140331,1
371,20140401,1
371,20140402,1
371,20140403,1
371,20140407,1
371,20140408,1
371,20140409,1
371,20140410,1
371,20140414,1
371,20140415,1
371,20140416,1
371,20140417,1
371,20140422,1
371,20140423,1
371,20140424,1
371,20140428,1
371,20140429,1
371,20140430,1
371,20140505,1
371,20140506,1
371,20140507,1
371,20140508,1
371,20140512,1
371,20140513,1
371,20140514,1
371,20140515,1
371,20140519,1
371,20140520,1
371,20140521,1
371,20140522,1
371,20140526,1
371,20140527,1
371,20140528,1
371,20140602,1
371,20140603,1
371,20140604,1
371,20140605,1
371,20140610,1
371,20140611,1
371,20140612,1
371,20140616,1
371,20140617,1
371,20140618,1
371,20140623,1
371,20140624,1
371,20140625,1
371,20140626,1
371,20140630,1
371,20140701,1
371,20140702,1
371,20140703,1
371,20140707,1
371,20140708,1
371,20140709,1
371,20140710,1
371,20140714,1
371,20140715,1
371,20140716,1
371,20140717,1
371,20140721,1
371,20140722,1
371,20140723,1
371,20140724,1
371,20140728,1
371,20140729,1
371,20140730,1
371,20140731,1
371,20140804,1
371,20140805,1
371,20140806,1
371,20140807,1
371,20140811,1
371,20140812,1
371,20140813,1
371,20140814,1
371,20140818,1
371,20140819,1
371,20140820,1
371,20140821,1
371,20140825,1
371,20140826,1
371,20140827,1
371,20140828,1
371,20140901,1
371,20140902,1
371,20140903,1
371,20140904,1
371,20140908,1
371,20140909,1
371,20140910,1
371,20140911,1
371,20140915,1
371,20140916,1
371,20140917,1
371,20140918,1
371,20140922,1
371,20140923,1
371,20140924,1
371,20140925,1
371,20140929,1
371,20140930,1
371,20141001,1
371,20141002,1
371,20141006,1
371,20141007,1
371,20141008,1
371,20141009,1
371,20141013,1
371,20141014,1
371,20141015,1
371,20141016,1
371,20141020,1
371,20141021,1
371,20141022,1
371,20141023,1
371,20141026,1
371,20141027,1
371,20141028,1
371,20141029,1
371,20141030,1
371,20141101,1
371,20141102,1
371,20141103,1
371,20141104,1
371,20141105,1
371,20141106,1
371,20141108,1
371,20141109,1
371,20141110,1
371,20141111,1
371,20141112,1
371,20141113,1
371,20141115,1
371,20141116,1
371,20141117,1
371,20141118,1
371,20141119,1
371,20141120,1
371,20141122,1
371,20141123,1
371,20141124,1
371,20141125,1
371,20141126,1
371,20141127,1
371,20141129,1
371,20141130,1
371,20141201,1
371,20141202,1
371,20141203,1
371,20141204,1
371,20141206,1
371,20141207,1
371,20141208,1
371,20141209,1
371,20141210,1
371,20141211,1
371,20141213,1
372,20131220,1
372,20131227,1
372,20140103,1
372,20140110,1
372,20140117,1
372,20140124,1
372,20140131,1
372,20140207,1
372,20140214,1
372,20140221,1
372,20140228,1
372,20140307,1
372,20140314,1
372,20140321,1
372,20140328,1
372,20140330,1
372,20140404,1
372,20140405,1
372,20140406,1
372,20140411,1
372,20140412,1
372,20140413,1
372,20140418,1
372,20140419,1
372,20140420,1
372,20140421,1
372,20140425,1
372,20140426,1
372,20140427,1
372,20140501,1
372,20140502,1
372,20140503,1
372,20140504,1
372,20140509,1
372,20140510,1
372,20140511,1
372,20140516,1
372,20140517,1
372,20140518,1
372,20140523,1
372,20140524,1
372,20140525,1
372,20140529,1
372,20140530,1
372,20140531,1
372,20140601,1
372,20140606,1
372,20140607,1
372,20140608,1
372,20140609,1
372,20140613,1
372,20140614,1
372,20140615,1
372,20140619,1
372,20140620,1
372,20140621,1
372,20140622,1
372,20140627,1
372,20140628,1
372,20140629,1
372,20140704,1
372,20140705,1
372,20140706,1
372,20140711,1
372,20140712,1
372,20140713,1
372,20140718,1
372,20140719,1
372,20140720,1
372,20140725,1
372,20140726,1
372,20140727,1
372,20140801,1
372,20140802,1
372,20140803,1
372,20140808,1
372,20140809,1
372,20140810,1
372,20140815,1
372,20140816,1
372,20140817,1
372,20140822,1
372,20140823,1
372,20140824,1
372,20140829,1
372,20140830,1
372,20140831,1
372,20140905,1
372,20140906,1
372,20140907,1
372,20140912,1
372,20140913,1
372,20140914,1
372,20140919,1
372,20140920,1
372,20140921,1
372,20140926,1
372,20140927,1
372,20140928,1
372,20141003,1
372,20141004,1
372,20141005,1
372,20141010,1
372,20141011,1
372,20141012,1
372,20141017,1
372,20141018,1
372,20141019,1
372,20141024,1
372,20141025,1
372,20141031,1
372,20141107,1
372,20141114,1
372,20141121,1
372,20141128,1
372,20141205,1
372,20141212,1
379,20131216,1
379,20131217,1
379,20131218,1
379,20131219,1
379,20131220,1
379,20131221,1
379,20131223,1
379,20131224,1
379,20131227,1
379,20131228,1
379,20131230,1
379,20131231,1
379,20140102,1
379,20140103,1
379,20140104,1
379,20140107,1
379,20140108,1
379,20140109,1
379,20140110,1
379,20140111,1
379,20140113,1
379,20140114,1
379,20140115,1
379,20140116,1
379,20140117,1
379,20140118,1
379,20140120,1
379,20140121,1
379,20140122,1
379,20140123,1
379,20140124,1
379,20140125,1
379,20140127,1
379,20140128,1
379,20140129,1
379,20140130,1
379,20140131,1
379,20140201,1
379,20140203,1
379,20140204,1
379,20140205,1
379,20140206,1
379,20140207,1
379,20140208,1
379,20140210,1
379,20140211,1
379,20140212,1
379,20140213,1
379,20140214,1
379,20140215,1
379,20140217,1
379,20140218,1
379,20140219,1
379,20140220,1
379,20140221,1
379,20140222,1
379,20140224,1
379,20140225,1
379,20140226,1
379,20140227,1
379,20140228,1
379,20140301,1
379,20140303,1
379,20140304,1
379,20140305,1
379,20140306,1
379,20140307,1
379,20140308,1
379,20140310,1
379,20140311,1
379,20140312,1
379,20140313,1
379,20140314,1
379,20140315,1
379,20140317,1
379,20140318,1
379,20140319,1
379,20140320,1
379,20140321,1
379,20140322,1
379,20140324,1
379,20140325,1
379,20140326,1
379,20140327,1
379,20140328,1
379,20140329,1
379,20140331,1
379,20140401,1
379,20140402,1
379,20140403,1
379,20140404,1
379,20140405,1
379,20140407,1
379,20140408,1
379,20140409,1
379,20140410,1
379,20140411,1
379,20140412,1
379,20140414,1
379,20140415,1
379,20140416,1
379,20140417,1
379,20140419,1
379,20140422,1
379,20140423,1
379,20140424,1
379,20140425,1
379,20140426,1
379,20140428,1
379,20140429,1
379,20140430,1
379,20140502,1
379,20140503,1
379,20140505,1
379,20140506,1
379,20140507,1
379,20140508,1
379,20140509,1
379,20140510,1
379,20140512,1
379,20140513,1
379,20140514,1
379,20140515,1
379,20140516,1
379,20140517,1
379,20140519,1
379,20140520,1
379,20140521,1
379,20140522,1
379,20140523,1
379,20140524,1
379,20140526,1
379,20140527,1
379,20140528,1
379,20140530,1
379,20140531,1
379,20140602,1
379,20140603,1
379,20140604,1
379,20140605,1
379,20140606,1
379,20140607,1
379,20140610,1
379,20140611,1
379,20140612,1
379,20140613,1
379,20140614,1
379,20140616,1
379,20140617,1
379,20140618,1
379,20140620,1
379,20140621,1
379,20140623,1
379,20140624,1
379,20140625,1
379,20140626,1
379,20140627,1
379,20140628,1
379,20140630,1
379,20140701,1
379,20140702,1
379,20140703,1
379,20140704,1
379,20140705,1
379,20140707,1
379,20140708,1
379,20140709,1
379,20140710,1
379,20140711,1
379,20140712,1
379,20140714,1
379,20140715,1
379,20140716,1
379,20140717,1
379,20140718,1
379,20140719,1
379,20140721,1
379,20140722,1
379,20140723,1
379,20140724,1
379,20140725,1
379,20140726,1
379,20140728,1
379,20140729,1
379,20140730,1
379,20140731,1
379,20140801,1
379,20140802,1
379,20140804,1
379,20140805,1
379,20140806,1
379,20140807,1
379,20140808,1
379,20140809,1
379,20140811,1
379,20140812,1
379,20140813,1
379,20140814,1
379,20140816,1
379,20140818,1
379,20140819,1
379,20140820,1
379,20140821,1
379,20140822,1
379,20140823,1
379,20140825,1
379,20140826,1
379,20140827,1
379,20140828,1
379,20140829,1
379,20140830,1
379,20140901,1
379,20140902,1
379,20140903,1
379,20140904,1
379,20140905,1
379,20140906,1
379,20140908,1
379,20140909,1
379,20140910,1
379,20140911,1
379,20140912,1
379,20140913,1
379,20140915,1
379,20140916,1
379,20140917,1
379,20140918,1
379,20140919,1
379,20140920,1
379,20140922,1
379,20140923,1
379,20140924,1
379,20140925,1
379,20140926,1
379,20140927,1
379,20140929,1
379,20140930,1
379,20141001,1
379,20141002,1
379,20141004,1
379,20141006,1
379,20141007,1
379,20141008,1
379,20141009,1
379,20141010,1
379,20141011,1
379,20141013,1
379,20141014,1
379,20141015,1
379,20141016,1
379,20141017,1
379,20141018,1
379,20141020,1
379,20141021,1
379,20141022,1
379,20141023,1
379,20141024,1
379,20141025,1
379,20141027,1
379,20141028,1
379,20141029,1
379,20141030,1
379,20141031,1
379,20141103,1
379,20141104,1
379,20141105,1
379,20141106,1
379,20141107,1
379,20141108,1
379,20141110,1
379,20141111,1
379,20141112,1
379,20141113,1
379,20141114,1
379,20141115,1
379,20141117,1
379,20141118,1
379,20141119,1
379,20141120,1
379,20141121,1
379,20141122,1
379,20141124,1
379,20141125,1
379,20141126,1
379,20141127,1
379,20141128,1
379,20141129,1
379,20141201,1
379,20141202,1
379,20141203,1
379,20141204,1
379,20141205,1
379,20141206,1
379,20141208,1
379,20141209,1
379,20141210,1
379,20141211,1
379,20141212,1
379,20141213,1
38,20140619,1
4,20131218,1
4,20140108,1
4,20140115,1
4,20140122,1
4,20140129,1
4,20140205,1
4,20140212,1
4,20140219,1
4,20140226,1
4,20140305,1
4,20140312,1
4,20140319,1
4,20140326,1
4,20140402,1
4,20140409,1
4,20140416,1
4,20140423,1
4,20140430,1
4,20140507,1
4,20140514,1
4,20140521,1
4,20140528,1
4,20140604,1
4,20140611,1
4,20140618,1
4,20140625,1
4,20140702,1
4,20140709,1
4,20140716,1
4,20140723,1
4,20140730,1
4,20140806,1
4,20140813,1
4,20140820,1
4,20140827,1
4,20140903,1
4,20140910,1
4,20140917,1
4,20140924,1
4,20141001,1
4,20141008,1
4,20141015,1
4,20141022,1
4,20141029,1
4,20141105,1
4,20141112,1
4,20141119,1
4,20141126,1
4,20141203,1
4,20141210,1
417,20131215,1
417,20131221,1
417,20131222,1
417,20131228,1
417,20131229,1
417,20140101,1
417,20140104,1
417,20140105,1
417,20140111,1
417,20140112,1
417,20140118,1
417,20140119,1
417,20140125,1
417,20140126,1
417,20140201,1
417,20140202,1
417,20140208,1
417,20140209,1
417,20140215,1
417,20140216,1
417,20140222,1
417,20140223,1
417,20140301,1
417,20140302,1
417,20140308,1
417,20140309,1
417,20140315,1
417,20140316,1
417,20140322,1
417,20140323,1
417,20140329,1
417,20140330,1
417,20140405,1
417,20140406,1
417,20140412,1
417,20140413,1
417,20140419,1
417,20140420,1
417,20140421,1
417,20140426,1
417,20140427,1
417,20140501,1
417,20140503,1
417,20140504,1
417,20140510,1
417,20140511,1
417,20140517,1
417,20140518,1
417,20140524,1
417,20140525,1
417,20140529,1
417,20140531,1
417,20140601,1
417,20140607,1
417,20140608,1
417,20140609,1
417,20140614,1
417,20140615,1
417,20140621,1
417,20140622,1
417,20140628,1
417,20140629,1
417,20140705,1
417,20140706,1
417,20140712,1
417,20140713,1
417,20140719,1
417,20140720,1
417,20140721,1
417,20140726,1
417,20140727,1
417,20140802,1
417,20140803,1
417,20140809,1
417,20140810,1
417,20140815,1
417,20140816,1
417,20140817,1
417,20140823,1
417,20140824,1
417,20140830,1
417,20140831,1
417,20140906,1
417,20140907,1
417,20140913,1
417,20140914,1
417,20140920,1
417,20140921,1
417,20140927,1
417,20140928,1
417,20141004,1
417,20141005,1
417,20141011,1
417,20141012,1
417,20141018,1
417,20141019,1
417,20141025,1
417,20141026,1
417,20141101,1
417,20141102,1
417,20141108,1
417,20141109,1
417,20141111,1
417,20141115,1
417,20141116,1
417,20141122,1
417,20141123,1
417,20141129,1
417,20141130,1
417,20141206,1
417,20141207,1
417,20141213,1
418,20131216,1
418,20131217,1
418,20131218,1
418,20131219,1
418,20131220,1
418,20131223,1
418,20131224,1
418,20131226,1
418,20131227,1
418,20131230,1
418,20140102,1
418,20140103,1
418,20140106,1
418,20140107,1
418,20140108,1
418,20140109,1
418,20140110,1
418,20140113,1
418,20140114,1
418,20140115,1
418,20140116,1
418,20140117,1
418,20140120,1
418,20140121,1
418,20140122,1
418,20140123,1
418,20140124,1
418,20140127,1
418,20140128,1
418,20140129,1
418,20140130,1
418,20140131,1
418,20140203,1
418,20140204,1
418,20140205,1
418,20140206,1
418,20140207,1
418,20140210,1
418,20140211,1
418,20140212,1
418,20140213,1
418,20140214,1
418,20140217,1
418,20140218,1
418,20140219,1
418,20140220,1
418,20140221,1
418,20140224,1
418,20140225,1
418,20140226,1
418,20140227,1
418,20140228,1
418,20140303,1
418,20140304,1
418,20140305,1
418,20140306,1
418,20140307,1
418,20140310,1
418,20140311,1
418,20140312,1
418,20140313,1
418,20140314,1
418,20140317,1
418,20140318,1
418,20140319,1
418,20140320,1
418,20140321,1
418,20140324,1
418,20140325,1
418,20140326,1
418,20140327,1
418,20140328,1
418,20140331,1
418,20140401,1
418,20140402,1
418,20140403,1
418,20140404,1
418,20140407,1
418,20140408,1
418,20140409,1
418,20140410,1
418,20140411,1
418,20140414,1
418,20140415,1
418,20140416,1
418,20140417,1
418,20140418,1
418,20140422,1
418,20140423,1
418,20140424,1
418,20140425,1
418,20140428,1
418,20140429,1
418,20140430,1
418,20140502,1
418,20140505,1
418,20140506,1
418,20140507,1
418,20140508,1
418,20140509,1
418,20140512,1
418,20140513,1
418,20140514,1
418,20140515,1
418,20140516,1
418,20140519,1
418,20140520,1
418,20140521,1
418,20140522,1
418,20140523,1
418,20140526,1
418,20140527,1
418,20140528,1
418,20140530,1
418,20140602,1
418,20140603,1
418,20140604,1
418,20140605,1
418,20140606,1
418,20140610,1
418,20140611,1
418,20140612,1
418,20140613,1
418,20140616,1
418,20140617,1
418,20140618,1
418,20140619,1
418,20140620,1
418,20140623,1
418,20140624,1
418,20140625,1
418,20140626,1
418,20140627,1
418,20140630,1
418,20140701,1
418,20140702,1
418,20140703,1
418,20140704,1
418,20140707,1
418,20140708,1
418,20140709,1
418,20140710,1
418,20140711,1
418,20140714,1
418,20140715,1
418,20140716,1
418,20140717,1
418,20140718,1
418,20140722,1
418,20140723,1
418,20140724,1
418,20140725,1
418,20140728,1
418,20140729,1
418,20140730,1
418,20140731,1
418,20140801,1
418,20140804,1
418,20140805,1
418,20140806,1
418,20140807,1
418,20140808,1
418,20140811,1
418,20140812,1
418,20140813,1
418,20140814,1
418,20140818,1
418,20140819,1
418,20140820,1
418,20140821,1
418,20140822,1
418,20140825,1
418,20140826,1
418,20140827,1
418,20140828,1
418,20140829,1
418,20140901,1
418,20140902,1
418,20140903,1
418,20140904,1
418,20140905,1
418,20140908,1
418,20140909,1
418,20140910,1
418,20140911,1
418,20140912,1
418,20140915,1
418,20140916,1
418,20140917,1
418,20140918,1
418,20140919,1
418,20140922,1
418,20140923,1
418,20140924,1
418,20140925,1
418,20140926,1
418,20140929,1
418,20140930,1
418,20141001,1
418,20141002,1
418,20141003,1
418,20141006,1
418,20141007,1
418,20141008,1
418,20141009,1
418,20141010,1
418,20141013,1
418,20141014,1
418,20141015,1
418,20141016,1
418,20141017,1
418,20141020,1
418,20141021,1
418,20141022,1
418,20141023,1
418,20141024,1
418,20141027,1
418,20141028,1
418,20141029,1
418,20141030,1
418,20141031,1
418,20141103,1
418,20141104,1
418,20141105,1
418,20141106,1
418,20141107,1
418,20141110,1
418,20141112,1
418,20141113,1
418,20141114,1
418,20141117,1
418,20141118,1
418,20141119,1
418,20141120,1
418,20141121,1
418,20141124,1
418,20141125,1
418,20141126,1
418,20141127,1
418,20141128,1
418,20141201,1
418,20141202,1
418,20141203,1
418,20141204,1
418,20141205,1
418,20141208,1
418,20141209,1
418,20141210,1
418,20141211,1
418,20141212,1
419,20131215,1
419,20131222,1
419,20131225,1
419,20131229,1
419,20140101,1
419,20140105,1
419,20140112,1
419,20140119,1
419,20140126,1
419,20140202,1
419,20140209,1
419,20140216,1
419,20140223,1
419,20140302,1
419,20140309,1
419,20140316,1
419,20140323,1
419,20140330,1
419,20140406,1
419,20140413,1
419,20140420,1
419,20140421,1
419,20140427,1
419,20140501,1
419,20140504,1
419,20140511,1
419,20140518,1
419,20140525,1
419,20140529,1
419,20140601,1
419,20140608,1
419,20140609,1
419,20140615,1
419,20140622,1
419,20140629,1
419,20140706,1
419,20140713,1
419,20140720,1
419,20140721,1
419,20140727,1
419,20140803,1
419,20140810,1
419,20140815,1
419,20140817,1
419,20140824,1
419,20140831,1
419,20140907,1
419,20140914,1
